*
time	TMax	Z	zeta	temperature	Y-AR	Y-O	Y-O2	Y-H	Y-OH	Y-H2	Y-HO2	Y-H2O2	Y-CH	Y-CO	Y-CH2	Y-HCO	Y-1-CH2	Y-CH3	Y-CH2O	Y-CH4	Y-CO2	Y-CH2OH	Y-CH3O	Y-CH3OH	Y-C2H	Y-C2H2	Y-HCCO	Y-C2H3	Y-CH2CO	Y-C2H4	Y-C2H5	Y-C2H6	Y-H2O	Y-N2	Y-C	Y-HCCOH	Y-N	Y-NO	Y-N2O	Y-NO2	Y-NH	Y-HNO	Y-NH2	Y-NNH	Y-CN	Y-NCO	Y-HCN	Y-HOCN	Y-HNCO	Y-H2CN	Y-HCNN	Y-HCNO	Y-NH3	ProgVar	ZBilger	CMassFrac	HMassFrac	OMassFrac	ZBarlow	density	chi	SumMH	Cp	mu	lambdaOverCp	W	ProdRateProgVar	ProdRateCO2	ProdRateH2O	ProdRateH2	ProdRateCO	TotalEnthalpy	TotalEnthalpy2	MonitorFunc	ProdRate-NO	ProdRatePos-NO	ProdRateNeg-NO	ProdRateNegOverYNO-NO	ProdRate-CH4	ProdRatePos-CH4	ProdRateNeg-CH4	ProdRateNegOverYNO-CH4	
17.96	2105.08	0.177	0.177	2059.21	5.53104e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.853e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.10179e-08	5.56754e-10	1.43533e-13	7.25369e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38804e-08	8.00542e-05	1.54655e-07	1.48837e-08	1.31009e-08	2.2915e-08	1.22253e-08	1.07878e-08	8.49975e-09	4.07643e-08	1.7934e-06	1.22846e-08	3.06397e-07	1.64995e-11	5.16615e-12	1.67289e-08	1.47951e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301558	0.0545044	-0.0243486	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
17.97	2105.08	0.177	0.177	2059.21	5.50682e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.853e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.10179e-08	5.56754e-10	1.43533e-13	7.25369e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38804e-08	8.00543e-05	1.54655e-07	1.48837e-08	1.31009e-08	2.2915e-08	1.22253e-08	1.07878e-08	8.49976e-09	4.07643e-08	1.7934e-06	1.22847e-08	3.06397e-07	1.64995e-11	5.16615e-12	1.67289e-08	1.47951e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301558	0.0545045	-0.0243487	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
17.98	2105.08	0.177	0.177	2059.21	5.4827e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.853e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.10179e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38804e-08	8.00544e-05	1.54655e-07	1.48837e-08	1.31009e-08	2.2915e-08	1.22254e-08	1.07878e-08	8.49977e-09	4.07644e-08	1.7934e-06	1.22847e-08	3.06398e-07	1.64996e-11	5.16615e-12	1.67289e-08	1.47952e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301558	0.0545045	-0.0243487	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
17.99	2105.08	0.177	0.177	2059.21	5.45869e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.853e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38805e-08	8.00546e-05	1.54655e-07	1.48837e-08	1.31009e-08	2.2915e-08	1.22254e-08	1.07878e-08	8.49978e-09	4.07644e-08	1.79341e-06	1.22847e-08	3.06398e-07	1.64996e-11	5.16615e-12	1.67289e-08	1.47952e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301558	0.0545046	-0.0243487	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
1.8	1911.34	0.177	0.177	1884.94	6.43935e-24	0.000747319	0.0415306	0.000174513	0.00292536	0.00152516	3.06632e-05	1.00049e-06	3.35679e-06	0.0356119	2.9136e-05	4.65693e-05	3.27684e-06	0.000572965	0.000660432	0.00147381	0.0401523	5.37554e-06	8.02596e-07	1.868e-05	4.41565e-07	0.000182207	1.34609e-05	1.35718e-05	2.75154e-05	0.00018546	2.78097e-06	1.52423e-05	0.146338	0.727699	7.55974e-07	1.64498e-06	3.92923e-08	3.77523e-06	1.42638e-07	1.14046e-09	8.09726e-09	6.5301e-09	6.83581e-09	7.20273e-09	4.39872e-09	2.39018e-08	1.83564e-06	6.15421e-09	2.2005e-07	1.45483e-09	9.89638e-09	4.32412e-08	8.57578e-09	0.223628	0.177	0.177	0.177	-6.21364e+27	0.177	0.16404	59	-3.56845e+09	1542.97	6.45722e-05	8.66447e-05	25.7088	471.651	95.9204	194.137	7.2113	174.382	-225222	-225249	130.67	0.0229973	0.0305187	-0.00752136	-1992.29	-100.115	18.6923	-118.808	-80612.6	
18	2105.08	0.177	0.177	2059.21	5.43479e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.853e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38805e-08	8.00546e-05	1.54655e-07	1.48837e-08	1.31009e-08	2.29151e-08	1.22254e-08	1.07878e-08	8.49979e-09	4.07645e-08	1.79341e-06	1.22847e-08	3.06398e-07	1.64996e-11	5.16615e-12	1.6729e-08	1.47952e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301559	0.0545046	-0.0243488	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
0.18	1393.87	0.177	0.177	1202.2	1.00836e-23	3.50621e-08	0.142244	6.10789e-09	1.33423e-07	6.2521e-05	1.14833e-05	1.39203e-06	1.49664e-16	0.00390189	8.57797e-11	6.30257e-09	6.3681e-12	2.59748e-05	0.000514271	0.0343111	0.00127348	9.77576e-11	2.67571e-08	3.6036e-05	3.53811e-14	4.86735e-06	2.53289e-11	3.57606e-10	3.53037e-07	0.000252018	4.09291e-08	0.000404537	0.0892537	0.727702	4.55297e-22	5.03063e-08	4.96384e-18	5.53802e-10	5.17706e-08	2.41808e-10	7.04261e-16	1.40077e-14	1.85121e-15	1.1535e-13	1.87988e-18	4.24302e-15	1.62692e-10	8.76029e-13	2.84169e-11	1.96904e-17	5.03704e-18	2.25308e-12	1.24458e-12	0.0944916	0.177	0.177	0.177	-6.21364e+27	0.177	0.265009	59	-896434	1437.4	4.72771e-05	5.96897e-05	26.4892	0.0619755	0.00210759	0.0425293	0.00117923	0.0161593	-225222	-225224	3.9018	-2.69675e-08	8.0971e-09	-3.50646e-08	-63.3161	-0.0427403	0.0175972	-0.0603376	-1.75854	
18.01	2105.08	0.177	0.177	2059.21	5.41099e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.853e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38805e-08	8.00548e-05	1.54655e-07	1.48837e-08	1.3101e-08	2.29151e-08	1.22254e-08	1.07878e-08	8.4998e-09	4.07645e-08	1.79341e-06	1.22847e-08	3.06399e-07	1.64996e-11	5.16615e-12	1.6729e-08	1.47952e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301559	0.0545047	-0.0243488	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
18.02	2105.08	0.177	0.177	2059.21	5.38729e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.853e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38805e-08	8.00549e-05	1.54655e-07	1.48838e-08	1.3101e-08	2.29151e-08	1.22254e-08	1.07878e-08	8.49981e-09	4.07646e-08	1.79341e-06	1.22847e-08	3.06399e-07	1.64996e-11	5.16615e-12	1.6729e-08	1.47952e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301559	0.0545047	-0.0243488	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
18.03	2105.08	0.177	0.177	2059.21	5.3637e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.853e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38805e-08	8.0055e-05	1.54655e-07	1.48838e-08	1.3101e-08	2.29152e-08	1.22254e-08	1.07878e-08	8.49982e-09	4.07646e-08	1.79342e-06	1.22847e-08	3.06399e-07	1.64996e-11	5.16615e-12	1.6729e-08	1.47952e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301559	0.0545048	-0.0243489	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
18.04	2105.08	0.177	0.177	2059.21	5.34022e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38805e-08	8.00551e-05	1.54655e-07	1.48838e-08	1.3101e-08	2.29152e-08	1.22254e-08	1.07878e-08	8.49983e-09	4.07647e-08	1.79342e-06	1.22848e-08	3.064e-07	1.64997e-11	5.16615e-12	1.6729e-08	1.47953e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301559	0.0545048	-0.0243489	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
18.05	2105.08	0.177	0.177	2059.21	5.31683e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38805e-08	8.00552e-05	1.54655e-07	1.48838e-08	1.3101e-08	2.29152e-08	1.22254e-08	1.07878e-08	8.49983e-09	4.07647e-08	1.79342e-06	1.22848e-08	3.064e-07	1.64997e-11	5.16615e-12	1.67291e-08	1.47953e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.030156	0.0545049	-0.0243489	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
18.06	2105.08	0.177	0.177	2059.21	5.29355e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38805e-08	8.00553e-05	1.54655e-07	1.48838e-08	1.3101e-08	2.29152e-08	1.22255e-08	1.07878e-08	8.49984e-09	4.07647e-08	1.79342e-06	1.22848e-08	3.064e-07	1.64997e-11	5.16615e-12	1.67291e-08	1.47953e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.030156	0.0545049	-0.024349	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
18.07	2105.08	0.177	0.177	2059.21	5.27037e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38805e-08	8.00554e-05	1.54655e-07	1.48839e-08	1.3101e-08	2.29153e-08	1.22255e-08	1.07878e-08	8.49985e-09	4.07648e-08	1.79342e-06	1.22848e-08	3.06401e-07	1.64997e-11	5.16615e-12	1.67291e-08	1.47953e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.030156	0.054505	-0.024349	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
18.08	2105.08	0.177	0.177	2059.21	5.24729e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38805e-08	8.00555e-05	1.54655e-07	1.48839e-08	1.31011e-08	2.29153e-08	1.22255e-08	1.07878e-08	8.49986e-09	4.07648e-08	1.79342e-06	1.22848e-08	3.06401e-07	1.64997e-11	5.16615e-12	1.67291e-08	1.47953e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.030156	0.054505	-0.024349	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
18.09	2105.08	0.177	0.177	2059.21	5.22431e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38806e-08	8.00556e-05	1.54655e-07	1.48839e-08	1.31011e-08	2.29153e-08	1.22255e-08	1.07878e-08	8.49987e-09	4.07649e-08	1.79343e-06	1.22848e-08	3.06401e-07	1.64997e-11	5.16615e-12	1.67291e-08	1.47954e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301561	0.0545051	-0.024349	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
1.81	1923.82	0.177	0.177	1912.68	6.41206e-24	0.00101995	0.0363597	0.000212705	0.00372016	0.00151785	2.11262e-05	1.16781e-06	2.98387e-06	0.0350719	2.06982e-05	3.67678e-05	2.49029e-06	0.000342314	0.000450947	0.000772501	0.0444827	3.99329e-06	5.01747e-07	1.05445e-05	4.36857e-07	0.000132795	1.16164e-05	8.82015e-06	2.12893e-05	9.57862e-05	1.00879e-06	4.61406e-06	0.147964	0.727699	8.95285e-07	1.36643e-06	3.95207e-08	4.69031e-06	1.42342e-07	1.09523e-09	9.7423e-09	7.53752e-09	7.66945e-09	8.92638e-09	5.8275e-09	2.85845e-08	1.9395e-06	7.1368e-09	2.33614e-07	8.5643e-10	7.84634e-09	4.25566e-08	8.91882e-09	0.229037	0.177	0.177	0.177	-6.21364e+27	0.177	0.161527	59	-2.91653e+09	1546.26	6.52512e-05	8.7887e-05	25.6874	393.682	113.18	153.813	2.93165	123.757	-225222	-225248	140.244	0.0311341	0.039048	-0.00791384	-1687.28	-68.0042	11.9186	-79.9227	-103460	
18.1	2105.08	0.177	0.177	2059.21	5.20143e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38806e-08	8.00557e-05	1.54655e-07	1.48839e-08	1.31011e-08	2.29153e-08	1.22255e-08	1.07878e-08	8.49988e-09	4.07649e-08	1.79343e-06	1.22848e-08	3.06402e-07	1.64998e-11	5.16615e-12	1.67292e-08	1.47954e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301561	0.0545052	-0.0243491	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
18.11	2105.08	0.177	0.177	2059.21	5.17866e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38806e-08	8.00558e-05	1.54655e-07	1.48839e-08	1.31011e-08	2.29154e-08	1.22255e-08	1.07878e-08	8.49988e-09	4.07649e-08	1.79343e-06	1.22848e-08	3.06402e-07	1.64998e-11	5.16615e-12	1.67292e-08	1.47954e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301561	0.0545052	-0.0243491	-304.152	-0.00751435	0.00242187	-0.00993622	-156827	
18.12	2105.08	0.177	0.177	2059.21	5.15598e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38806e-08	8.00559e-05	1.54655e-07	1.4884e-08	1.31011e-08	2.29154e-08	1.22256e-08	1.07878e-08	8.49989e-09	4.0765e-08	1.79343e-06	1.22849e-08	3.06402e-07	1.64998e-11	5.16615e-12	1.67292e-08	1.47954e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301561	0.0545052	-0.0243491	-304.152	-0.00751435	0.00242187	-0.00993623	-156827	
18.13	2105.08	0.177	0.177	2059.21	5.1334e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38806e-08	8.0056e-05	1.54655e-07	1.4884e-08	1.31011e-08	2.29154e-08	1.22256e-08	1.07878e-08	8.4999e-09	4.0765e-08	1.79343e-06	1.22849e-08	3.06403e-07	1.64998e-11	5.16615e-12	1.67292e-08	1.47954e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301561	0.0545053	-0.0243492	-304.152	-0.00751435	0.00242187	-0.00993623	-156827	
18.14	2105.08	0.177	0.177	2059.21	5.11092e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38806e-08	8.00561e-05	1.54655e-07	1.4884e-08	1.31011e-08	2.29154e-08	1.22256e-08	1.07878e-08	8.49991e-09	4.07651e-08	1.79343e-06	1.22849e-08	3.06403e-07	1.64998e-11	5.16615e-12	1.67293e-08	1.47954e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301562	0.0545054	-0.0243492	-304.152	-0.00751435	0.00242187	-0.00993623	-156827	
18.15	2105.08	0.177	0.177	2059.21	5.08854e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17958e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38806e-08	8.00562e-05	1.54655e-07	1.4884e-08	1.31011e-08	2.29155e-08	1.22256e-08	1.07878e-08	8.49992e-09	4.07651e-08	1.79344e-06	1.22849e-08	3.06403e-07	1.64998e-11	5.16615e-12	1.67293e-08	1.47955e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301562	0.0545054	-0.0243492	-304.152	-0.00751435	0.00242187	-0.00993623	-156827	
18.16	2105.08	0.177	0.177	2059.21	5.06626e-27	0.00148628	0.0186174	0.000234102	0.0059064	0.00129178	4.85299e-06	1.10661e-06	3.10103e-09	0.0197023	1.59053e-08	4.91555e-08	1.53491e-09	7.3275e-08	1.91316e-07	6.33579e-08	0.0734434	1.3733e-09	1.17959e-10	1.85398e-09	2.65644e-09	3.69994e-07	5.74575e-08	1.46889e-10	8.1018e-08	5.56754e-10	1.43533e-13	7.2537e-14	0.151565	0.727664	1.79876e-09	8.41771e-09	1.38806e-08	8.00562e-05	1.54655e-07	1.4884e-08	1.31011e-08	2.29155e-08	1.22256e-08	1.07878e-08	8.49993e-09	4.07651e-08	1.79344e-06	1.22849e-08	3.06403e-07	1.64999e-11	5.16615e-12	1.67293e-08	1.47955e-08	0.246003	0.177	0.177	0.177	-6.21365e+27	0.177	0.151108	59	-1.36514e+08	1565.89	6.86164e-05	9.21105e-05	25.8716	12.8347	20.8637	6.28181	-1.22123	-13.0895	-225222	-225198	17.4639	0.0301562	0.0545054	-0.0243492	-304.152	-0.00751435	0.00242187	-0.00993623	-156827	
